load,price,Daynum,hour_of_day,Week,Month,Day_in_month
817.8948595,0.76058,188,20,27,7,7
298.0950564,0.75603,188,21,27,7,7
282.9049635,0.74654,188,22,27,7,7
287.7700994,0.74596,188,23,27,7,7
237.9293709,0.73851,189,0,28,7,8
237.9293711,0.7358,189,1,28,7,8
237.9293711,0.73725,189,2,28,7,8
233.0642354,0.73502,189,3,28,7,8
223.3355416,0.7358,189,4,28,7,8
377.1274587,0.75748,189,5,28,7,8
512.5233318,0.76174,189,6,28,7,8
930.5164837,0.78178,189,7,28,7,8
919.8019443,0.78256,189,8,28,7,8
883.6709923,0.78236,189,9,28,7,8
892.5461625,0.76455,189,10,28,7,8
904.1639324,0.76232,189,11,28,7,8
903.7175646,0.76087,189,12,28,7,8
657.0371405,0.7599,189,13,28,7,8
658.9492356,0.76029,189,14,28,7,8
698.101356,0.75942,189,15,28,7,8
655.0118153,0.75913,189,16,28,7,8
296.6682027,0.76203,189,17,28,7,8
272.223807,0.76077,189,18,28,7,8
272.223807,0.75903,189,19,28,7,8
247.780463,0.75506,189,20,28,7,8
223.3339643,0.75119,189,21,28,7,8
233.0642357,0.74122,189,22,28,7,8
237.9293709,0.7492,189,23,28,7,8
237.9288444,0.73914,190,0,28,7,9
237.9288445,0.73662,190,1,28,7,9
237.9288445,0.73633,190,2,28,7,9
241.6073755,0.73643,190,3,28,7,9
223.3350143,0.74456,190,4,28,7,9
272.222229,0.77495,190,5,28,7,9
296.6666246,0.78347,190,6,28,7,9
296.6666247,0.78966,190,7,28,7,9
260.0000313,0.79557,190,8,28,7,9
211.11124,0.80215,190,9,28,7,9
211.1122909,0.80254,190,10,28,7,9
211.1122909,0.80079,190,11,28,7,9
211.1138675,0.78289,190,12,28,7,9
211.1122909,0.78182,190,13,28,7,9
211.1112402,0.77698,190,14,28,7,9
260.0000313,0.78163,190,15,28,7,9
296.6666246,0.7886,190,16,28,7,9
296.6666246,0.78598,190,17,28,7,9
272.222229,0.77563,190,18,28,7,9
272.2222291,0.77263,190,19,28,7,9
247.7794098,0.76914,190,20,28,7,9
223.3334379,0.76643,190,21,28,7,9
241.6073756,0.75811,190,22,28,7,9
237.9288443,0.77248,190,23,28,7,9
287.7700957,0.7684,191,0,28,7,10
287.7700959,0.76462,191,1,28,7,10
287.7700956,0.76549,191,2,28,7,10
291.4486272,0.76617,191,3,28,7,10
298.0966284,0.76695,191,4,28,7,10
434.0097828,0.77432,191,5,28,7,10
610.1625205,0.77733,191,6,28,7,10
1167.990065,0.7816,191,7,28,7,10
1163.213241,0.78315,191,8,28,7,10
1159.271262,0.78422,191,9,28,7,10
1218.02065,0.78315,191,10,28,7,10
1175.513918,0.78208,191,11,28,7,10
1264.839803,0.78072,191,12,28,7,10
1274.425833,0.78034,191,13,28,7,10
1275.757439,0.77898,191,14,28,7,10
1327.278499,0.77694,191,15,28,7,10
1192.669137,0.77675,191,16,28,7,10
927.2678943,0.77597,191,17,28,7,10
832.4079427,0.78053,191,18,28,7,10
681.5804771,0.77937,191,19,28,7,10
683.4802715,0.77995,191,20,28,7,10
298.0950526,0.77801,191,21,28,7,10
291.4486271,0.77258,191,22,28,7,10
287.7700957,0.78727,191,23,28,7,10
287.7700948,0.78542,192,0,28,7,11
287.7700945,0.78329,192,1,28,7,11
287.7700947,0.78115,192,2,28,7,11
291.4486258,0.77892,192,3,28,7,11
298.0966265,0.78484,192,4,28,7,11
377.1882979,0.7894,192,5,28,7,11
577.0983269,0.7958,192,6,28,7,11
1199.316509,0.80085,192,7,28,7,11
1279.211643,0.80386,192,8,28,7,11
1270.172344,0.80968,192,9,28,7,11
1285.153043,0.80541,192,10,28,7,11
1239.429393,0.80279,192,11,28,7,11
1301.074842,0.80124,192,12,28,7,11
1316.926768,0.80114,192,13,28,7,11
1332.472328,0.80095,192,14,28,7,11
1385.286696,0.79852,192,15,28,7,11
1260.131303,0.79677,192,16,28,7,11
1047.937622,0.79435,192,17,28,7,11
1012.768649,0.79299,192,18,28,7,11
854.7316886,0.7927,192,19,28,7,11
823.8027388,0.79212,192,20,28,7,11
298.0950515,0.79056,192,21,28,7,11
291.4486259,0.78853,192,22,28,7,11
287.7700945,0.80956,192,23,28,7,11
287.7700937,0.80696,193,0,28,7,12
287.7700933,0.80223,193,1,28,7,12
287.7700935,0.8005,193,2,28,7,12
291.4486247,0.79597,193,3,28,7,12
298.0966247,0.80089,193,4,28,7,12
413.5565699,0.80233,193,5,28,7,12
604.7960156,0.80859,193,6,28,7,12
1262.941365,0.81254,193,7,28,7,12
1317.789581,0.81553,193,8,28,7,12
1276.996921,0.81948,193,9,28,7,12
1278.149416,0.81756,193,10,28,7,12
1226.941029,0.81707,193,11,28,7,12
1282.861995,0.81389,193,12,28,7,12
1288.737333,0.81071,193,13,28,7,12
1302.779867,0.80599,193,14,28,7,12
1363.519369,0.80493,193,15,28,7,12
1240.607736,0.8059,193,16,28,7,12
1026.918547,0.80397,193,17,28,7,12
999.8484066,0.80243,193,18,28,7,12
847.6039817,0.8057,193,19,28,7,12
801.6557319,0.80715,193,20,28,7,12
298.0950503,0.80291,193,21,28,7,12
291.4486248,0.79693,193,22,28,7,12
287.7700933,0.81532,193,23,28,7,12
287.7700924,0.81052,194,0,28,7,13
287.7700924,0.80408,194,1,28,7,13
287.7700922,0.80062,194,2,28,7,13
291.4486236,0.8011,194,3,28,7,13
298.0966228,0.79332,194,4,28,7,13
441.2486581,0.80014,194,5,28,7,13
607.5439842,0.80504,194,6,28,7,13
1261.48389,0.81129,194,7,28,7,13
1314.51292,0.82224,194,8,28,7,13
1282.458336,0.82388,194,9,28,7,13
1286.902125,0.81792,194,10,28,7,13
1236.172529,0.80744,194,11,28,7,13
1295.517991,0.79658,194,12,28,7,13
1304.156921,0.79043,194,13,28,7,13
1310.115141,0.78621,194,14,28,7,13
1366.24973,0.78669,194,15,28,7,13
1267.226402,0.79524,194,16,28,7,13
1066.856316,0.80446,194,17,28,7,13
1027.527115,0.80975,194,18,28,7,13
858.1365852,0.80831,194,19,28,7,13
818.4640389,0.80735,194,20,28,7,13
298.0950494,0.81177,194,21,28,7,13
291.4486232,0.8086,194,22,28,7,13
287.7700925,0.81888,194,23,28,7,13
287.7700909,0.80378,195,0,28,7,14
287.7700912,0.78907,195,1,28,7,14
287.7700912,0.77829,195,2,28,7,14
291.4486222,0.77291,195,3,28,7,14
298.0966211,0.77281,195,4,28,7,14
501.6794122,0.77925,195,5,28,7,14
663.7685763,0.78781,195,6,28,7,14
1331.295694,0.80291,195,7,28,7,14
1329.147143,0.80859,195,8,28,7,14
1291.071164,0.81359,195,9,28,7,14
1295.384656,0.8184,195,10,28,7,14
1253.185039,0.81157,195,11,28,7,14
1328.180512,0.80099,195,12,28,7,14
1326.20932,0.79359,195,13,28,7,14
1320.376872,0.79099,195,14,28,7,14
1364.503837,0.7931,195,15,28,7,14
1242.23202,0.80532,195,16,28,7,14
1030.341136,0.81744,195,17,28,7,14
996.2791863,0.82177,195,18,28,7,14
846.8440849,0.82811,195,19,28,7,14
809.9156974,0.8233,195,20,28,7,14
298.095048,0.82484,195,21,28,7,14
291.4486225,0.81763,195,22,28,7,14
287.770091,0.81513,195,23,28,7,14
237.9293631,0.80618,196,0,29,7,15
237.9293631,0.80407,196,1,29,7,15
237.9293628,0.79166,196,2,29,7,15
250.151561,0.78945,196,3,29,7,15
223.3355286,0.80782,196,4,29,7,15
419.9911206,0.83206,196,5,29,7,15
527.953853,0.83177,196,6,29,7,15
835.1292398,0.82956,196,7,29,7,15
812.3312924,0.82734,196,8,29,7,15
837.3753896,0.82936,196,9,29,7,15
872.9404732,0.83013,196,10,29,7,15
876.1070538,0.82879,196,11,29,7,15
883.2548808,0.82859,196,12,29,7,15
643.5172873,0.8183,196,13,29,7,15
655.452148,0.81686,196,14,29,7,15
708.4458269,0.81186,196,15,29,7,15
672.0473967,0.81676,196,16,29,7,15
296.6681913,0.82648,196,17,29,7,15
272.2237958,0.8259,196,18,29,7,15
272.2237959,0.82292,196,19,29,7,15
247.7804483,0.82052,196,20,29,7,15
223.3339563,0.8208,196,21,29,7,15
241.6078942,0.81167,196,22,29,7,15
237.9293631,0.80773,196,23,29,7,15
237.9288379,0.80244,197,0,29,7,16
237.928838,0.78955,197,1,29,7,16
237.928838,0.77954,197,2,29,7,16
250.1510359,0.77223,197,3,29,7,16
223.335003,0.79734,197,4,29,7,16
272.2222228,0.8187,197,5,29,7,16
296.6666182,0.81879,197,6,29,7,16
296.6666181,0.81956,197,7,29,7,16
260.0000247,0.82062,197,8,29,7,16
211.1112336,0.8212,197,9,29,7,16
211.1122814,0.82101,197,10,29,7,16
211.1122815,0.82101,197,11,29,7,16
211.1138528,0.82072,197,12,29,7,16
211.1122815,0.82101,197,13,29,7,16
211.1112335,0.81928,197,14,29,7,16
260.0000247,0.81947,197,15,29,7,16
546.802474,0.82197,197,16,29,7,16
578.1400824,0.82341,197,17,29,7,16
272.2222227,0.82322,197,18,29,7,16
272.2222226,0.82495,197,19,29,7,16
247.7793988,0.82755,197,20,29,7,16
223.3334313,0.82697,197,21,29,7,16
250.1510357,0.82466,197,22,29,7,16
237.928838,0.82563,197,23,29,7,16
287.7700881,0.81795,198,0,29,7,17
287.7700877,0.81545,198,1,29,7,17
287.7700879,0.81161,198,2,29,7,17
299.9922855,0.81468,198,3,29,7,17
298.0966158,0.82006,198,4,29,7,17
377.1702703,0.8239,198,5,29,7,17
623.7329717,0.82314,198,6,29,7,17
1285.228021,0.82755,198,7,29,7,17
1322.184489,0.83015,198,8,29,7,17
1281.344976,0.83245,198,9,29,7,17
1292.623319,0.83188,198,10,29,7,17
1256.287715,0.83197,198,11,29,7,17
1317.177704,0.83015,198,12,29,7,17
1321.559558,0.82851,198,13,29,7,17
1313.460104,0.82842,198,14,29,7,17
1355.079876,0.82727,198,15,29,7,17
1236.063084,0.82727,198,16,29,7,17
1031.258222,0.82679,198,17,29,7,17
1005.356862,0.82698,198,18,29,7,17
846.4441146,0.8263,198,19,29,7,17
811.7576306,0.82794,198,20,29,7,17
298.0950447,0.82794,198,21,29,7,17
299.9922859,0.82976,198,22,29,7,17
287.7700877,0.83067,198,23,29,7,17
287.7700869,0.82345,199,0,29,7,18
287.7700868,0.81757,199,1,29,7,18
287.7700866,0.81652,199,2,29,7,18
299.9922847,0.8144,199,3,29,7,18
298.096614,0.81546,199,4,29,7,18
379.4283834,0.82219,199,5,29,7,18
498.2411133,0.82402,199,6,29,7,18
1101.647216,0.82855,199,7,29,7,18
1134.204345,0.83278,199,8,29,7,18
1135.630657,0.83432,199,9,29,7,18
1138.921863,0.83327,199,10,29,7,18
1085.618868,0.83009,199,11,29,7,18
1203.188236,0.82759,199,12,29,7,18
1277.161129,0.82682,199,13,29,7,18
1285.534589,0.82672,199,14,29,7,18
1336.420311,0.82325,199,15,29,7,18
1216.952882,0.82556,199,16,29,7,18
996.3912589,0.82422,199,17,29,7,18
902.7618779,0.82479,199,18,29,7,18
700.9135568,0.82354,199,19,29,7,18
612.2188147,0.82316,199,20,29,7,18
298.0950438,0.82374,199,21,29,7,18
299.9922844,0.82499,199,22,29,7,18
287.770087,0.81841,199,23,29,7,18
287.7700855,0.8107,200,0,29,7,19
287.7700858,0.81012,200,1,29,7,19
287.7700857,0.80685,200,2,29,7,19
299.9922833,0.80704,200,3,29,7,19
298.0966123,0.81523,200,4,29,7,19
379.1452588,0.82073,200,5,29,7,19
530.6515134,0.82063,200,6,29,7,19
1141.5294,0.82343,200,7,29,7,19
1174.396106,0.82805,200,8,29,7,19
1176.240008,0.82969,200,9,29,7,19
1240.671138,0.82718,200,10,29,7,19
1215.153286,0.82709,200,11,29,7,19
1279.196561,0.82285,200,12,29,7,19
1282.385987,0.82179,200,13,29,7,19
1275.047536,0.82217,200,14,29,7,19
1334.946652,0.82198,200,15,29,7,19
1224.6009,0.82371,200,16,29,7,19
1010.443585,0.82381,200,17,29,7,19
982.0733993,0.82449,200,18,29,7,19
828.403774,0.8241,200,19,29,7,19
775.000054,0.8241,200,20,29,7,19
298.0950425,0.8241,200,21,29,7,19
299.9922837,0.82391,200,22,29,7,19
287.7700856,0.83189,200,23,29,7,19
287.7700847,0.81968,201,0,29,7,20
287.7700847,0.80747,201,1,29,7,20
287.7700844,0.79593,201,2,29,7,20
299.9922827,0.78391,201,3,29,7,20
306.6402773,0.78074,201,4,29,7,20
439.0702625,0.79006,201,5,29,7,20
580.4857562,0.79872,201,6,29,7,20
1183.63328,0.80728,201,7,29,7,20
1224.882564,0.80737,201,8,29,7,20
1260.06669,0.8018,201,9,29,7,20
1266.150593,0.79978,201,10,29,7,20
1213.430778,0.79304,201,11,29,7,20
1271.167989,0.78939,201,12,29,7,20
1256.904022,0.78699,201,13,29,7,20
1264.152043,0.78276,201,14,29,7,20
1317.744427,0.78256,201,15,29,7,20
1173.386378,0.79583,201,16,29,7,20
993.8645587,0.80853,201,17,29,7,20
945.3902805,0.8143,201,18,29,7,20
811.7889175,0.81439,201,19,29,7,20
762.2788688,0.81372,201,20,29,7,20
298.0950415,0.81843,201,21,29,7,20
299.9922825,0.81208,201,22,29,7,20
287.7700845,0.79639,201,23,29,7,20
287.7700838,0.77551,202,0,29,7,21
287.7700834,0.77128,202,1,29,7,21
287.7700837,0.75435,202,2,29,7,21
299.9922814,0.75165,202,3,29,7,21
306.6402754,0.75704,202,4,29,7,21
521.7229216,0.77436,202,5,29,7,21
498.2821581,0.79149,202,6,29,7,21
1046.660575,0.79793,202,7,29,7,21
1055.054704,0.8037,202,8,29,7,21
1025.714529,0.80467,202,9,29,7,21
1064.019491,0.80313,202,10,29,7,21
1071.077013,0.79428,202,11,29,7,21
1209.031582,0.78581,202,12,29,7,21
1273.144577,0.77561,202,13,29,7,21
1277.232234,0.77003,202,14,29,7,21
1327.107276,0.77907,202,15,29,7,21
1216.454361,0.7911,202,16,29,7,21
1009.208898,0.80409,202,17,29,7,21
979.7626997,0.81804,202,18,29,7,21
809.4534852,0.82468,202,19,29,7,21
703.7583001,0.82593,202,20,29,7,21
306.6387072,0.82564,202,21,29,7,21
299.9922815,0.82112,202,22,29,7,21
287.7700834,0.814,202,23,29,7,21
237.9293557,0.79129,203,0,30,7,22
237.9293553,0.78283,203,1,30,7,22
237.9293556,0.78273,203,2,30,7,22
250.1515533,0.78215,203,3,30,7,22
231.8791831,0.80159,203,4,30,7,22
406.3257869,0.81852,203,5,30,7,22
398.6316575,0.81621,203,6,30,7,22
731.5244733,0.81823,203,7,30,7,22
755.0245912,0.82025,203,8,30,7,22
746.3354255,0.82073,203,9,30,7,22
741.6785246,0.81977,203,10,30,7,22
749.8209338,0.81583,203,11,30,7,22
763.916722,0.81275,203,12,30,7,22
499.7327658,0.8113,203,13,30,7,22
476.9250488,0.81333,203,14,30,7,22
497.8891927,0.81592,203,15,30,7,22
465.9268743,0.81785,203,16,30,7,22
296.6681809,0.82314,203,17,30,7,22
272.2237854,0.82295,203,18,30,7,22
272.2237852,0.82208,203,19,30,7,22
247.7804346,0.82025,203,20,30,7,22
231.8776156,0.81958,203,21,30,7,22
250.1515532,0.81948,203,22,30,7,22
237.9293555,0.81873,203,23,30,7,22
237.9288321,0.81508,204,0,30,7,23
237.9288321,0.8093,204,1,30,7,23
237.9288321,0.80488,204,2,30,7,23
250.1510298,0.80295,204,3,30,7,23
231.8786593,0.81623,204,4,30,7,23
272.2222166,0.81431,204,5,30,7,23
296.6666123,0.81642,204,6,30,7,23
296.6666124,0.81864,204,7,30,7,23
260.000019,0.81969,204,8,30,7,23
211.1112277,0.82095,204,9,30,7,23
211.1122723,0.82114,204,10,30,7,23
211.1122724,0.82066,204,11,30,7,23
211.1138398,0.81892,204,12,30,7,23
211.1122723,0.81854,204,13,30,7,23
211.1112277,0.81815,204,14,30,7,23
260.000019,0.81787,204,15,30,7,23
296.6666124,0.81729,204,16,30,7,23
296.6666123,0.81998,204,17,30,7,23
272.2222166,0.81921,204,18,30,7,23
272.2222166,0.81844,204,19,30,7,23
247.7793884,0.81815,204,20,30,7,23
231.8770921,0.81739,204,21,30,7,23
250.1510299,0.81527,204,22,30,7,23
237.9288322,0.83108,204,23,30,7,23
287.7700805,0.82488,205,0,30,7,24
287.7700804,0.82353,205,1,30,7,24
287.7700807,0.82256,205,2,30,7,24
299.9922782,0.82034,205,3,30,7,24
315.1839373,0.8243,205,4,30,7,24
437.2224676,0.82372,205,5,30,7,24
562.9572553,0.8245,205,6,30,7,24
1127.992756,0.8274,205,7,30,7,24
1088.964406,0.82808,205,8,30,7,24
1057.751535,0.82817,205,9,30,7,24
1099.946216,0.82846,205,10,30,7,24
1099.509522,0.82392,205,11,30,7,24
1198.813848,0.82663,205,12,30,7,24
1260.367864,0.8273,205,13,30,7,24
1276.370981,0.8275,205,14,30,7,24
1330.861112,0.82798,205,15,30,7,24
1218.394464,0.8274,205,16,30,7,24
1016.864967,0.82885,205,17,30,7,24
992.6185982,0.82808,205,18,30,7,24
841.3899403,0.82721,205,19,30,7,24
754.9993051,0.82634,205,20,30,7,24
306.6387039,0.82498,205,21,30,7,24
299.9922784,0.82634,205,22,30,7,24
287.7700806,0.8322,205,23,30,7,24
287.7700794,0.83018,206,0,30,7,25
287.7700797,0.82632,206,1,30,7,25
287.7700794,0.82555,206,2,30,7,25
299.9922775,0.82468,206,3,30,7,25
315.1839357,0.82805,206,4,30,7,25
436.9781466,0.82593,206,5,30,7,25
600.5283994,0.82883,206,6,30,7,25
1208.914446,0.83172,206,7,30,7,25
1286.826227,0.8322,206,8,30,7,25
1282.213472,0.83326,206,9,30,7,25
1287.34325,0.83384,206,10,30,7,25
1245.533084,0.83452,206,11,30,7,25
1305.224613,0.83452,206,12,30,7,25
1299.737695,0.83403,206,13,30,7,25
1293.14719,0.8323,206,14,30,7,25
1339.861301,0.83191,206,15,30,7,25
1230.591279,0.83133,206,16,30,7,25
1035.889798,0.835,206,17,30,7,25
1010.338031,0.83481,206,18,30,7,25
862.3665671,0.835,206,19,30,7,25
834.5172845,0.83384,206,20,30,7,25
306.6387031,0.83114,206,21,30,7,25
299.9922775,0.83259,206,22,30,7,25
287.7700794,0.82605,206,23,30,7,25
287.7700787,0.81718,207,0,30,7,26
287.7700784,0.81197,207,1,30,7,26
287.7700786,0.806,207,2,30,7,26
299.9922764,0.80407,207,3,30,7,26
315.1839341,0.82181,207,4,30,7,26
602.0956461,0.82354,207,5,30,7,26
643.3164564,0.82672,207,6,30,7,26
1189.332223,0.82817,207,7,30,7,26
1269.342539,0.83038,207,8,30,7,26
1284.692328,0.83154,207,9,30,7,26
1264.488354,0.83212,207,10,30,7,26
1214.052801,0.83173,207,11,30,7,26
1238.066395,0.82971,207,12,30,7,26
1161.736428,0.82672,207,13,30,7,26
1138.35727,0.82798,207,14,30,7,26
1189.491342,0.82913,207,15,30,7,26
1142.438792,0.82875,207,16,30,7,26
1018.775963,0.83559,207,17,30,7,26
985.2510616,0.83867,207,18,30,7,26
807.80606,0.83607,207,19,30,7,26
680.7816966,0.83328,207,20,30,7,26
315.1823689,0.83251,207,21,30,7,26
299.9922764,0.82624,207,22,30,7,26
287.7700784,0.83162,207,23,30,7,26
287.7700779,0.81786,208,0,30,7,27
287.7700774,0.81223,208,1,30,7,27
287.7700777,0.80283,208,2,30,7,27
299.9922755,0.79372,208,3,30,7,27
315.1839325,0.79547,208,4,30,7,27
376.5688609,0.79595,208,5,30,7,27
498.3046343,0.80293,208,6,30,7,27
1046.493328,0.81621,208,7,30,7,27
1042.53287,0.83356,208,8,30,7,27
1042.540046,0.82551,208,9,30,7,27
1088.632918,0.82009,208,10,30,7,27
1075.139293,0.81253,208,11,30,7,27
1214.281162,0.81049,208,12,30,7,27
1288.566227,0.80962,208,13,30,7,27
1302.893857,0.80778,208,14,30,7,27
1361.196606,0.80845,208,15,30,7,27
1249.54328,0.8101,208,16,30,7,27
1044.823381,0.82464,208,17,30,7,27
1016.072629,0.83094,208,18,30,7,27
861.2978312,0.82096,208,19,30,7,27
815.2318335,0.80429,208,20,30,7,27
315.1823679,0.80429,208,21,30,7,27
299.9922755,0.79304,208,22,30,7,27
287.7700775,0.79075,208,23,30,7,27
287.7700768,0.76784,209,0,30,7,28
287.7700765,0.73621,209,1,30,7,28
287.7700767,0.7168,209,2,30,7,28
299.9922745,0.71651,209,3,30,7,28
315.183931,0.71359,209,4,30,7,28
377.0772145,0.74378,209,5,30,7,28
566.1089915,0.78725,209,6,30,7,28
1216.19425,0.79861,209,7,30,7,28
1259.668986,0.81249,209,8,30,7,28
1274.256985,0.81812,209,9,30,7,28
1290.049024,0.8188,209,10,30,7,28
1244.69008,0.81482,209,11,30,7,28
1307.057484,0.81268,209,12,30,7,28
1319.267,0.81181,209,13,30,7,28
1328.590166,0.81142,209,14,30,7,28
1395.14372,0.81278,209,15,30,7,28
1284.540135,0.82083,209,16,30,7,28
1090.843211,0.82705,209,17,30,7,28
1067.632965,0.84073,209,18,30,7,28
898.3551074,0.84209,209,19,30,7,28
847.7607396,0.84073,209,20,30,7,28
315.1823668,0.84306,209,21,30,7,28
299.9922746,0.83054,209,22,30,7,28
287.7700767,0.8122,209,23,30,7,28
237.9293486,0.79492,210,0,31,7,29
237.9293488,0.78085,210,1,31,7,29
237.9293485,0.78706,210,2,31,7,29
250.1515466,0.79123,210,3,31,7,29
248.9665057,0.80686,210,4,31,7,29
503.0243593,0.83947,210,5,31,7,29
564.8053867,0.84704,210,6,31,7,29
929.1602365,0.84966,210,7,31,7,29
939.6130418,0.85344,210,8,31,7,29
907.8987845,0.85558,210,9,31,7,29
909.9980522,0.85684,210,10,31,7,29
912.8073573,0.85587,210,11,31,7,29
927.8882267,0.84471,210,12,31,7,29
693.1242651,0.84199,210,13,31,7,29
704.2694136,0.8385,210,14,31,7,29
752.3285649,0.84325,210,15,31,7,29
705.5284944,0.85063,210,16,31,7,29
504.266735,0.85189,210,17,31,7,29
587.2912773,0.84956,210,18,31,7,29
559.7539251,0.8484,210,19,31,7,29
247.7804226,0.84548,210,20,31,7,29
240.4212756,0.84248,210,21,31,7,29
250.1515462,0.83578,210,22,31,7,29
237.9293487,0.82959,210,23,31,7,29
237.9288269,0.82523,211,0,31,7,30
237.9288267,0.82338,211,1,31,7,30
237.9288266,0.82183,211,2,31,7,30
250.1510244,0.82338,211,3,31,7,30
248.9659833,0.82755,211,4,31,7,30
272.2222112,0.83909,211,5,31,7,30
296.6666069,0.84267,211,6,31,7,30
296.6666071,0.84956,211,7,31,7,30
260.0000136,0.85149,211,8,31,7,30
211.1112223,0.85305,211,9,31,7,30
211.1122643,0.8545,211,10,31,7,30
331.7563777,0.84878,211,11,31,7,30
468.5590594,0.84616,211,12,31,7,30
527.7859329,0.84122,211,13,31,7,30
488.2425826,0.84074,211,14,31,7,30
506.5973414,0.83909,211,15,31,7,30
572.7980252,0.84791,211,16,31,7,30
553.3590227,0.8512,211,17,31,7,30
590.3543446,0.84936,211,18,31,7,30
534.4110019,0.85014,211,19,31,7,30
400.3569679,0.84684,211,20,31,7,30
248.96442,0.84083,211,21,31,7,30
250.1510245,0.82823,211,22,31,7,30
237.9288267,0.82326,211,23,31,7,30
287.7700741,0.81897,212,0,31,7,31
287.7700738,0.80379,212,1,31,7,31
287.7700741,0.80184,212,2,31,7,31
299.9922717,0.80583,212,3,31,7,31
323.7275934,0.82151,212,4,31,7,31
574.2109726,0.83299,212,5,31,7,31
790.4283071,0.8401,212,6,31,7,31
1371.598976,0.84477,212,7,31,7,31
1335.340014,0.84516,212,8,31,7,31
1291.60694,0.84215,212,9,31,7,31
1296.607381,0.84399,212,10,31,7,31
1248.886724,0.84195,212,11,31,7,31
1303.486633,0.83767,212,12,31,7,31
1305.9917,0.8364,212,13,31,7,31
1318.94713,0.83572,212,14,31,7,31
1382.485106,0.83358,212,15,31,7,31
1262.248422,0.8365,212,16,31,7,31
1063.031564,0.84273,212,17,31,7,31
1039.115372,0.84312,212,18,31,7,31
887.9920409,0.84438,212,19,31,7,31
862.361072,0.84399,212,20,31,7,31
323.7260309,0.84166,212,21,31,7,31
299.9922716,0.83991,212,22,31,7,31
287.7700742,0.83512,212,23,31,7,31
287.7700729,0.82513,213,0,31,8,1
287.7700731,0.81985,213,1,31,8,1
287.7700731,0.81809,213,2,31,8,1
299.9922707,0.81917,213,3,31,8,1
323.7275921,0.82915,213,4,31,8,1
497.4514649,0.84392,213,5,31,8,1
538.1176574,0.84666,213,6,31,8,1
1064.282859,0.84754,213,7,31,8,1
1010.866743,0.84803,213,8,31,8,1
1015.661743,0.84695,213,9,31,8,1
1101.064872,0.84705,213,10,31,8,1
1141.553898,0.84245,213,11,31,8,1
1257.037439,0.84549,213,12,31,8,1
1273.140825,0.84519,213,13,31,8,1
1282.185155,0.84529,213,14,31,8,1
1335.433718,0.84578,213,15,31,8,1
1214.423296,0.85048,213,16,31,8,1
1002.896114,0.85077,213,17,31,8,1
954.630556,0.84881,213,18,31,8,1
794.1510375,0.85038,213,19,31,8,1
771.106541,0.84832,213,20,31,8,1
323.72603,0.84461,213,21,31,8,1
299.9922707,0.84108,213,22,31,8,1
287.7700733,0.83598,213,23,31,8,1
287.770072,0.83451,214,0,31,8,2
287.7700723,0.82775,214,1,31,8,2
287.7700723,0.8251,214,2,31,8,2
299.9922699,0.82677,214,3,31,8,2
332.2712575,0.83108,214,4,31,8,2
465.457029,0.84587,214,5,31,8,2
579.4940316,0.85195,214,6,31,8,2
1127.754071,0.85459,214,7,31,8,2
1138.82441,0.859,214,8,31,8,2
1100.98708,0.85704,214,9,31,8,2
1104.326811,0.85998,214,10,31,8,2
1116.192929,0.85469,214,11,31,8,2
1200.916625,0.84813,214,12,31,8,2
1243.707316,0.84656,214,13,31,8,2
1268.199201,0.84529,214,14,31,8,2
1320.320734,0.8446,214,15,31,8,2
1207.921217,0.84911,214,16,31,8,2
1004.327109,0.85175,214,17,31,8,2
981.6610839,0.85028,214,18,31,8,2
826.5047276,0.85195,214,19,31,8,2
738.5268694,0.84979,214,20,31,8,2
323.7260292,0.84529,214,21,31,8,2
299.9922699,0.84342,214,22,31,8,2
287.7700725,0.83919,214,23,31,8,2
287.7700712,0.83127,215,0,31,8,3
287.7700715,0.83018,215,1,31,8,3
287.7700715,0.82711,215,2,31,8,3
299.992269,0.82632,215,3,31,8,3
332.2712561,0.8284,215,4,31,8,3
377.1931204,0.83077,215,5,31,8,3
498.2553635,0.83374,215,6,31,8,3
1108.206891,0.83929,215,7,31,8,3
1210.966839,0.84681,215,8,31,8,3
1244.843192,0.84642,215,9,31,8,3
1266.333912,0.84562,215,10,31,8,3
1223.302357,0.84374,215,11,31,8,3
1278.340869,0.84097,215,12,31,8,3
1290.556974,0.83909,215,13,31,8,3
1302.975205,0.83869,215,14,31,8,3
1354.001712,0.8385,215,15,31,8,3
1239.550073,0.83919,215,16,31,8,3
1032.302576,0.84701,215,17,31,8,3
993.0560389,0.84919,215,18,31,8,3
833.6356162,0.84899,215,19,31,8,3
800.7534364,0.85196,215,20,31,8,3
332.2696952,0.85245,215,21,31,8,3
299.9922689,0.84424,215,22,31,8,3
287.7700714,0.84033,215,23,31,8,3
287.7700706,0.83148,216,0,31,8,4
287.7700704,0.82562,216,1,31,8,4
287.7700708,0.82294,216,2,31,8,4
299.9922682,0.82175,216,3,31,8,4
332.2712549,0.81598,216,4,31,8,4
377.4713345,0.82513,216,5,31,8,4
498.2368472,0.83198,216,6,31,8,4
1047.908098,0.83794,216,7,31,8,4
1074.65462,0.8441,216,8,31,8,4
1072.659408,0.84569,216,9,31,8,4
1156.414428,0.84579,216,10,31,8,4
1175.322035,0.84649,216,11,31,8,4
1256.749184,0.84559,216,12,31,8,4
1259.516182,0.844,216,13,31,8,4
1259.375864,0.84301,216,14,31,8,4
